,is_weekend,hour,hex_6,unique_drivers,util_time,all_time,util,completed_deliveries,confirmed_deliveries,cdr
675,0,9,861181b5fffffff,21,73,81,0.9012345679012346,2,2,1.0
676,0,9,861181b67ffffff,1496,20155,27953,0.7210317318355811,167,175,0.9542857142857143
677,0,9,861181b6fffffff,1173,12011,17825,0.6738288920056101,63,72,0.875
678,0,9,861181b77ffffff,526,4178,5688,0.7345288326300985,24,25,0.96
679,0,9,86118cd27ffffff,64,388,663,0.5852187028657617,6,6,1.0
680,0,9,86118cd37ffffff,41,82,99,0.8282828282828283,4,4,1.0
681,0,9,8611aa09fffffff,244,2914,4462,0.6530703720304796,36,36,1.0
682,0,9,8611aa0afffffff,46,230,290,0.7931034482758621,2,3,0.6666666666666666
683,0,9,8611aa0c7ffffff,56,545,710,0.7676056338028169,10,12,0.8333333333333334
684,0,9,8611aa0e7ffffff,68,363,440,0.825,2,2,1.0
685,0,9,8611aa197ffffff,191,1469,2144,0.6851679104477612,5,6,0.8333333333333334
686,0,9,8611aa397ffffff,105,147,192,0.765625,1,1,1.0
687,0,9,8611aa39fffffff,4,10,52,0.19230769230769232,1,1,1.0
688,0,9,8611aa40fffffff,107,510,817,0.6242350061199511,4,6,0.6666666666666666
689,0,9,8611aa41fffffff,6,5,29,0.1724137931034483,1,1,1.0
690,0,9,8611aa437ffffff,110,166,290,0.5724137931034483,2,2,1.0
691,0,9,8611aa447ffffff,972,6134,8822,0.695307186579007,64,66,0.9696969696969697
692,0,9,8611aa44fffffff,855,8122,12160,0.6679276315789474,97,103,0.941747572815534
693,0,9,8611aa457ffffff,282,2801,4192,0.6681774809160306,47,48,0.9791666666666666
694,0,9,8611aa45fffffff,1648,19647,30983,0.6341219378368783,190,208,0.9134615384615384
695,0,9,8611aa467ffffff,96,814,1179,0.6904156064461408,7,7,1.0
696,0,9,8611aa46fffffff,983,5845,8566,0.682348820919916,21,25,0.84
697,0,9,8611aa49fffffff,13,117,144,0.8125,1,1,1.0
698,0,9,8611aa4c7ffffff,652,8566,12406,0.6904723520876995,120,132,0.9090909090909091
699,0,9,8611aa4cfffffff,1141,10259,16575,0.6189441930618401,120,130,0.9230769230769231
700,0,9,8611aa4d7ffffff,105,1209,1693,0.7141169521559362,21,23,0.9130434782608695
701,0,9,8611aa4dfffffff,733,3911,6590,0.593474962063733,44,45,0.9777777777777777
702,0,9,8611aa4e7ffffff,416,2563,4458,0.5749214894571557,27,31,0.8709677419354839
703,0,9,8611aa4efffffff,1346,14427,20844,0.6921416234887737,140,150,0.9333333333333333
704,0,9,8611aa4f7ffffff,206,835,1185,0.7046413502109705,8,8,1.0
705,0,9,8611aa507ffffff,32,158,279,0.5663082437275986,3,3,1.0
706,0,9,8611aa50fffffff,48,421,663,0.6349924585218703,6,6,1.0
707,0,9,8611aa567ffffff,19,240,285,0.8421052631578947,1,1,1.0
708,0,9,8611aa56fffffff,168,430,677,0.6351550960118169,2,2,1.0
709,0,9,8611aa607ffffff,1257,9555,12841,0.7441009267191029,111,120,0.925
710,0,9,8611aa617ffffff,1511,18136,25898,0.7002857363502973,242,253,0.9565217391304348
711,0,9,8611aa61fffffff,903,6434,10143,0.6343290939564231,57,60,0.95
712,0,9,8611aa627ffffff,1200,14413,20806,0.6927328655195617,172,181,0.9502762430939227
713,0,9,8611aa62fffffff,943,3335,4428,0.7531616982836495,13,14,0.9285714285714286
714,0,9,8611aa637ffffff,1759,25553,35083,0.7283584642134368,321,333,0.963963963963964
715,0,9,8611aa677ffffff,161,571,721,0.7919556171983356,7,7,1.0
716,0,9,8611aa687ffffff,1243,5081,6979,0.7280412666571142,20,22,0.9090909090909091
717,0,9,8611aa68fffffff,226,1160,2015,0.575682382133995,20,21,0.9523809523809523
718,0,9,8611aa697ffffff,910,6989,9410,0.7427205100956429,48,58,0.8275862068965517
719,0,9,8611aa69fffffff,25,138,163,0.8466257668711656,1,2,0.5
720,0,9,8611aa6a7ffffff,1714,17393,25481,0.6825870256269377,197,210,0.9380952380952381
721,0,9,8611aa6afffffff,988,5825,9063,0.6427231601015116,51,59,0.864406779661017
722,0,9,8611aa6b7ffffff,1194,17150,24075,0.7123572170301142,231,248,0.9314516129032258
723,0,9,8611aa6cfffffff,17,93,122,0.7622950819672131,5,5,1.0
724,0,9,8611aa6dfffffff,140,874,1204,0.7259136212624585,5,5,1.0
725,0,9,8611aa6efffffff,103,423,573,0.7382198952879581,2,2,1.0
726,0,9,8611aa707ffffff,1184,13720,19578,0.7007865972009398,197,215,0.9162790697674419
727,0,9,8611aa70fffffff,1194,12422,20113,0.6176105006712077,212,231,0.9177489177489178
728,0,9,8611aa717ffffff,1833,24608,36067,0.6822857459727729,291,313,0.9297124600638977
729,0,9,8611aa71fffffff,1852,19544,28632,0.6825929030455434,252,268,0.9402985074626866
730,0,9,8611aa727ffffff,1152,8996,12907,0.6969861315565197,36,38,0.9473684210526315
731,0,9,8611aa72fffffff,1117,7448,10676,0.6976395653802923,53,59,0.8983050847457628
732,0,9,8611aa737ffffff,1084,9261,13637,0.679108308278947,97,107,0.9065420560747663
733,0,9,8611aa747ffffff,8,62,81,0.7654320987654321,0,0,0.0
734,0,9,8611aa74fffffff,25,330,404,0.8168316831683168,4,5,0.8
735,0,9,8611aa757ffffff,731,4907,7036,0.6974133030130756,58,61,0.9508196721311475
736,0,9,8611aa767ffffff,129,729,893,0.8163493840985442,4,8,0.5
737,0,9,8611aa76fffffff,8,135,192,0.703125,2,2,1.0
738,0,9,8611aa777ffffff,495,1438,1907,0.7540639748295752,2,2,1.0
739,0,9,8611aa787ffffff,2113,34429,48486,0.7100812605700615,277,294,0.9421768707482994
740,0,9,8611aa78fffffff,2815,44170,62256,0.7094898483680288,364,390,0.9333333333333333
741,0,9,8611aa797ffffff,1501,19495,28700,0.6792682926829269,246,269,0.9144981412639405
742,0,9,8611aa79fffffff,1689,14066,20546,0.6846101430935462,156,174,0.896551724137931
743,0,9,8611aa7a7ffffff,1742,26503,36986,0.7165684312983291,248,275,0.9018181818181819
744,0,9,8611aa7afffffff,2572,52525,69895,0.7514843694112597,378,418,0.9043062200956937
745,0,9,8611aa7b7ffffff,1096,17138,25941,0.6606530203153309,194,199,0.9748743718592965
746,0,10,861181a27ffffff,4,5,6,0.8333333333333334,1,1,1.0
747,0,10,861181a2fffffff,22,101,118,0.8559322033898306,2,2,1.0
748,0,10,861181a47ffffff,22,226,305,0.740983606557377,3,3,1.0
749,0,10,861181a4fffffff,123,1044,1672,0.6244019138755981,6,7,0.8571428571428571
750,0,10,861181a57ffffff,20,177,270,0.6555555555555556,2,2,1.0
751,0,10,861181a67ffffff,27,126,247,0.5101214574898786,2,2,1.0
752,0,10,861181a6fffffff,282,2989,4185,0.7142174432497013,12,13,0.9230769230769231
753,0,10,861181b0fffffff,309,1414,1878,0.7529286474973376,6,6,1.0
754,0,10,861181b2fffffff,225,2148,2988,0.7188755020080321,24,26,0.9230769230769231
755,0,10,861181b47ffffff,891,7487,9541,0.7847185829577612,17,18,0.9444444444444444
756,0,10,861181b4fffffff,1092,14318,21816,0.6563072973964063,273,308,0.8863636363636364
757,0,10,861181b67ffffff,1413,19062,27625,0.690027149321267,157,165,0.9515151515151515
758,0,10,861181b6fffffff,1136,11811,18517,0.6378463033968785,95,104,0.9134615384615384
759,0,10,861181b77ffffff,514,3581,5769,0.6207314959265037,12,14,0.8571428571428571
760,0,10,86118cd27ffffff,53,339,735,0.46122448979591835,2,2,1.0
761,0,10,86118cd37ffffff,27,84,95,0.8842105263157894,4,4,1.0
762,0,10,8611aa09fffffff,194,2110,3378,0.6246299585553582,30,30,1.0
763,0,10,8611aa0afffffff,57,221,376,0.5877659574468085,0,0,0.0
764,0,10,8611aa0c7ffffff,46,436,643,0.6780715396578538,2,3,0.6666666666666666
765,0,10,8611aa0e7ffffff,70,293,433,0.6766743648960739,4,4,1.0
766,0,10,8611aa197ffffff,187,1344,2117,0.634860651865848,13,13,1.0
767,0,10,8611aa39fffffff,5,36,58,0.6206896551724138,1,1,1.0
768,0,10,8611aa40fffffff,86,548,1041,0.526416906820365,9,9,1.0
769,0,10,8611aa41fffffff,7,8,12,0.6666666666666666,1,1,1.0
770,0,10,8611aa447ffffff,905,5445,8519,0.6391595257659349,58,63,0.9206349206349206
771,0,10,8611aa44fffffff,815,7712,11288,0.6832034018426648,73,82,0.8902439024390244
772,0,10,8611aa457ffffff,252,2681,4250,0.6308235294117647,41,45,0.9111111111111111
773,0,10,8611aa45fffffff,1592,18551,30625,0.6057469387755102,271,288,0.9409722222222222
774,0,10,8611aa467ffffff,82,841,1226,0.6859706362153344,5,6,0.8333333333333334
775,0,10,8611aa46fffffff,893,5140,7760,0.6623711340206185,15,17,0.8823529411764706
776,0,10,8611aa477ffffff,21,37,164,0.22560975609756098,1,1,1.0
777,0,10,8611aa4c7ffffff,586,7766,11829,0.6565221066869558,92,104,0.8846153846153846
778,0,10,8611aa4cfffffff,1060,10641,16739,0.6357010574108369,100,102,0.9803921568627451
779,0,10,8611aa4d7ffffff,113,1330,1860,0.7150537634408602,11,12,0.9166666666666666
780,0,10,8611aa4dfffffff,649,4158,6492,0.6404805914972274,56,57,0.9824561403508771
781,0,10,8611aa4e7ffffff,390,2607,4739,0.5501160582401351,23,24,0.9583333333333334
782,0,10,8611aa4efffffff,1328,14428,21378,0.6748994293198616,133,139,0.9568345323741008
783,0,10,8611aa4f7ffffff,183,909,1173,0.7749360613810742,10,11,0.9090909090909091
784,0,10,8611aa507ffffff,37,144,223,0.6457399103139013,2,3,0.6666666666666666
785,0,10,8611aa50fffffff,50,425,779,0.5455712451861361,2,2,1.0
786,0,10,8611aa51fffffff,34,36,50,0.72,2,2,1.0
787,0,10,8611aa56fffffff,170,405,646,0.6269349845201239,1,1,1.0
788,0,10,8611aa607ffffff,1230,8731,12398,0.704226488143249,96,103,0.9320388349514563
789,0,10,8611aa617ffffff,1443,17418,25307,0.6882680681234441,197,219,0.8995433789954338
790,0,10,8611aa61fffffff,895,7238,11137,0.6499057196731616,51,54,0.9444444444444444
791,0,10,8611aa627ffffff,1208,14937,21914,0.681619056311034,145,154,0.9415584415584416
792,0,10,8611aa62fffffff,968,2992,4433,0.674937965260546,15,16,0.9375
793,0,10,8611aa637ffffff,1701,25231,34607,0.7290721530326234,246,257,0.9571984435797666
794,0,10,8611aa677ffffff,130,565,682,0.8284457478005866,4,4,1.0
795,0,10,8611aa687ffffff,1196,5011,7331,0.6835356704405947,13,16,0.8125
796,0,10,8611aa68fffffff,211,1094,1717,0.6371578334304019,17,19,0.8947368421052632
797,0,10,8611aa697ffffff,815,6535,9674,0.6755220177796155,37,44,0.8409090909090909
798,0,10,8611aa69fffffff,17,87,97,0.8969072164948454,1,1,1.0
799,0,10,8611aa6a7ffffff,1676,16910,25514,0.662773379321157,140,151,0.9271523178807947
800,0,10,8611aa6afffffff,977,6074,9342,0.6501819738813959,58,63,0.9206349206349206
801,0,10,8611aa6b7ffffff,1191,16861,24170,0.6976003309888291,205,225,0.9111111111111111
802,0,10,8611aa6cfffffff,18,150,207,0.7246376811594203,1,1,1.0
803,0,10,8611aa6dfffffff,147,853,1212,0.7037953795379538,2,2,1.0
804,0,10,8611aa6efffffff,75,338,539,0.62708719851577,2,2,1.0
805,0,10,8611aa707ffffff,1161,12739,19630,0.648955680081508,177,194,0.9123711340206185
806,0,10,8611aa70fffffff,1204,11953,19739,0.6055524595977506,184,197,0.934010152284264
807,0,10,8611aa717ffffff,1784,24851,36811,0.6750971177093803,261,288,0.90625
808,0,10,8611aa71fffffff,1867,19703,29144,0.6760568213011254,233,252,0.9246031746031746
809,0,10,8611aa727ffffff,1042,7872,12252,0.6425073457394711,37,41,0.9024390243902439
810,0,10,8611aa72fffffff,1061,6823,10837,0.6296022884562148,41,48,0.8541666666666666
811,0,10,8611aa737ffffff,985,8777,13792,0.6363834106728539,89,97,0.9175257731958762
812,0,10,8611aa747ffffff,2,21,29,0.7241379310344828,1,1,1.0
813,0,10,8611aa74fffffff,20,267,335,0.7970149253731343,7,7,1.0
814,0,10,8611aa757ffffff,750,4525,6970,0.6492109038737446,119,123,0.967479674796748
815,0,10,8611aa75fffffff,20,53,64,0.828125,1,1,1.0
816,0,10,8611aa767ffffff,123,653,967,0.6752843846949328,5,5,1.0
817,0,10,8611aa76fffffff,9,95,134,0.7089552238805971,1,1,1.0
818,0,10,8611aa777ffffff,511,1290,2093,0.6163401815575729,1,1,1.0
819,0,10,8611aa787ffffff,1981,34908,49444,0.7060108405468813,252,271,0.9298892988929889
820,0,10,8611aa78fffffff,2708,44418,63570,0.6987258140632374,361,393,0.9185750636132316
821,0,10,8611aa797ffffff,1446,20370,29700,0.6858585858585858,233,250,0.932
822,0,10,8611aa79fffffff,1621,13809,20710,0.666779333655239,124,136,0.9117647058823529
823,0,10,8611aa7a7ffffff,1692,26366,36500,0.7223561643835616,217,238,0.9117647058823529
824,0,10,8611aa7afffffff,2576,54901,72828,0.7538446751249519,290,321,0.9034267912772586
825,0,10,8611aa7b7ffffff,1130,18520,27992,0.6616176050300085,199,214,0.9299065420560748
826,0,10,8611aaccfffffff,14,34,47,0.723404255319149,1,1,1.0
827,0,11,861181a4fffffff,115,1154,1757,0.6568013659647126,3,5,0.6
828,0,11,861181a57ffffff,18,51,117,0.4358974358974359,1,2,0.5
829,0,11,861181a67ffffff,30,104,140,0.7428571428571429,1,2,0.5
830,0,11,861181a6fffffff,263,2444,3449,0.7086111916497535,11,11,1.0
831,0,11,861181b0fffffff,267,1210,1847,0.6551164049810504,5,5,1.0
832,0,11,861181b2fffffff,183,1444,2611,0.5530448104174646,11,16,0.6875
833,0,11,861181b47ffffff,833,6558,9317,0.7038746377589353,14,15,0.9333333333333333
834,0,11,861181b4fffffff,1004,12378,20218,0.6122267286576318,173,189,0.9153439153439153
835,0,11,861181b67ffffff,1315,16585,26376,0.6287913254473764,120,126,0.9523809523809523
836,0,11,861181b6fffffff,1045,11217,18910,0.5931782125859334,85,91,0.9340659340659341
837,0,11,861181b77ffffff,438,2826,5056,0.5589398734177216,13,16,0.8125
838,0,11,86118cd27ffffff,54,256,600,0.4266666666666667,4,5,0.8
839,0,11,8611aa09fffffff,217,2392,4009,0.5966575205786979,34,35,0.9714285714285714
840,0,11,8611aa0c7ffffff,35,283,462,0.6125541125541125,1,2,0.5
841,0,11,8611aa0e7ffffff,65,209,294,0.7108843537414966,6,6,1.0
842,0,11,8611aa197ffffff,166,1151,1644,0.7001216545012166,8,9,0.8888888888888888
843,0,11,8611aa19fffffff,4,10,31,0.3225806451612903,1,1,1.0
844,0,11,8611aa40fffffff,71,315,813,0.3874538745387454,6,6,1.0
845,0,11,8611aa41fffffff,7,8,14,0.5714285714285714,1,1,1.0
846,0,11,8611aa437ffffff,73,96,157,0.6114649681528662,2,3,0.6666666666666666
847,0,11,8611aa447ffffff,826,5563,8978,0.6196257518378258,35,41,0.8536585365853658
848,0,11,8611aa44fffffff,749,7352,11159,0.6588403978851152,72,75,0.96
849,0,11,8611aa457ffffff,225,2442,3678,0.6639477977161501,19,22,0.8636363636363636
850,0,11,8611aa45fffffff,1412,15447,27771,0.5562277195635735,303,321,0.9439252336448598
851,0,11,8611aa467ffffff,85,784,1147,0.6835222319093287,1,1,1.0
852,0,11,8611aa46fffffff,798,5626,8682,0.6480073715733702,12,14,0.8571428571428571
853,0,11,8611aa4c7ffffff,523,6201,10158,0.6104548139397519,67,76,0.881578947368421
854,0,11,8611aa4cfffffff,978,9551,16648,0.5737025468524748,82,85,0.9647058823529412
855,0,11,8611aa4d7ffffff,101,929,1609,0.5773772529521441,4,4,1.0
856,0,11,8611aa4dfffffff,611,3551,6026,0.5892797875871225,50,55,0.9090909090909091
857,0,11,8611aa4e7ffffff,346,2381,4111,0.5791778156166383,17,22,0.7727272727272727
858,0,11,8611aa4efffffff,1183,12816,20136,0.636471990464839,100,109,0.9174311926605505
859,0,11,8611aa4f7ffffff,147,668,901,0.7413984461709212,9,10,0.9
860,0,11,8611aa507ffffff,18,80,181,0.4419889502762431,1,1,1.0
861,0,11,8611aa50fffffff,42,296,623,0.4751203852327448,3,3,1.0
862,0,11,8611aa567ffffff,16,113,182,0.6208791208791209,2,2,1.0
863,0,11,8611aa607ffffff,1014,7654,11979,0.6389514984556307,49,56,0.875
864,0,11,8611aa617ffffff,1337,16212,24017,0.675021859516176,150,163,0.9202453987730062
865,0,11,8611aa61fffffff,767,6717,11011,0.6100263372990645,61,63,0.9682539682539683
866,0,11,8611aa627ffffff,1021,13139,20902,0.6286001339584729,111,117,0.9487179487179487
867,0,11,8611aa62fffffff,749,2666,4019,0.663349091813884,13,13,1.0
868,0,11,8611aa637ffffff,1527,22545,33138,0.6803367734926671,224,242,0.9256198347107438
869,0,11,8611aa677ffffff,109,450,632,0.7120253164556962,1,1,1.0
870,0,11,8611aa687ffffff,1089,5491,8154,0.6734118224184449,502,530,0.9471698113207547
871,0,11,8611aa68fffffff,204,1095,1955,0.5601023017902813,13,15,0.8666666666666667
872,0,11,8611aa697ffffff,712,6058,9023,0.6713953230632828,24,27,0.8888888888888888
873,0,11,8611aa69fffffff,18,100,116,0.8620689655172413,3,3,1.0
874,0,11,8611aa6a7ffffff,1528,14873,24275,0.6126879505664263,131,138,0.9492753623188406
875,0,11,8611aa6afffffff,891,5887,9382,0.6274781496482627,44,46,0.9565217391304348
876,0,11,8611aa6b7ffffff,1041,13374,20504,0.6522629730784237,146,159,0.9182389937106918
877,0,11,8611aa6dfffffff,116,486,843,0.5765124555160143,5,6,0.8333333333333334
878,0,11,8611aa707ffffff,1000,10968,17577,0.6239972691585595,136,149,0.912751677852349
879,0,11,8611aa70fffffff,1028,10297,18313,0.5622781630535685,115,126,0.9126984126984127
880,0,11,8611aa717ffffff,1574,20878,34118,0.6119350489477695,208,221,0.9411764705882353
881,0,11,8611aa71fffffff,1585,17579,26876,0.654077987795803,180,197,0.9137055837563451
882,0,11,8611aa727ffffff,925,7672,12452,0.6161259235464183,37,37,1.0
883,0,11,8611aa72fffffff,882,6000,9845,0.6094464195022854,35,37,0.9459459459459459
884,0,11,8611aa737ffffff,879,7852,12729,0.6168591405452117,72,79,0.9113924050632911
885,0,11,8611aa747ffffff,6,51,82,0.6219512195121951,1,1,1.0
886,0,11,8611aa74fffffff,26,194,297,0.6531986531986532,0,1,0.0
887,0,11,8611aa757ffffff,624,4796,7636,0.6280775275013096,247,253,0.9762845849802372
888,0,11,8611aa75fffffff,20,54,60,0.9,1,1,1.0
889,0,11,8611aa767ffffff,103,539,853,0.6318874560375146,3,3,1.0
890,0,11,8611aa787ffffff,1823,30754,46426,0.6624305346142247,157,180,0.8722222222222222
891,0,11,8611aa78fffffff,2541,43875,66154,0.6632252018018563,286,322,0.8881987577639752
892,0,11,8611aa797ffffff,1328,18761,30115,0.6229785821019426,157,167,0.9401197604790419
893,0,11,8611aa79fffffff,1457,12155,20062,0.6058717974279733,93,99,0.9393939393939394
894,0,11,8611aa7a7ffffff,1542,25217,36081,0.6988996979019428,187,210,0.8904761904761904
895,0,11,8611aa7afffffff,2338,52656,71250,0.7390315789473684,254,280,0.9071428571428571
896,0,11,8611aa7b7ffffff,1050,16221,26474,0.6127143612601043,156,162,0.9629629629629629
897,0,11,8611aaccfffffff,11,60,64,0.9375,1,1,1.0
898,0,12,861181a4fffffff,98,751,1414,0.5311173974540311,2,2,1.0
899,0,12,861181a57ffffff,14,127,268,0.47388059701492535,2,2,1.0
900,0,12,861181a67ffffff,16,52,85,0.611764705882353,1,1,1.0
901,0,12,861181a6fffffff,235,1882,3138,0.5997450605481198,8,8,1.0
902,0,12,861181b0fffffff,248,1130,1747,0.6468231253577561,2,2,1.0
903,0,12,861181b27ffffff,28,108,181,0.5966850828729282,1,1,1.0
904,0,12,861181b2fffffff,179,1561,2834,0.5508115737473536,17,19,0.8947368421052632
905,0,12,861181b47ffffff,736,5342,8764,0.6095390232770425,10,11,0.9090909090909091
906,0,12,861181b4fffffff,821,6787,13767,0.4929904844919009,71,76,0.9342105263157895
907,0,12,861181b67ffffff,1211,14060,24184,0.5813761164406219,81,90,0.9
908,0,12,861181b6fffffff,901,9846,17565,0.5605465414175917,68,70,0.9714285714285714
909,0,12,861181b77ffffff,418,2910,4748,0.6128896377422073,26,27,0.9629629629629629
910,0,12,86118cd27ffffff,48,303,637,0.47566718995290425,6,8,0.75
911,0,12,8611aa09fffffff,188,1924,3444,0.5586527293844367,24,26,0.9230769230769231
912,0,12,8611aa0b7ffffff,9,21,32,0.65625,1,1,1.0
913,0,12,8611aa0c7ffffff,41,273,421,0.6484560570071259,1,1,1.0
914,0,12,8611aa197ffffff,135,748,1501,0.4983344437041972,7,7,1.0
915,0,12,8611aa40fffffff,85,342,798,0.42857142857142855,6,6,1.0
916,0,12,8611aa447ffffff,690,4812,8162,0.5895613820142122,35,39,0.8974358974358975
917,0,12,8611aa44fffffff,726,6431,11084,0.580205701912667,54,59,0.9152542372881356
918,0,12,8611aa457ffffff,242,2257,4039,0.5588016835850458,16,20,0.8
919,0,12,8611aa45fffffff,1256,13280,25934,0.5120690984807589,143,147,0.9727891156462585
920,0,12,8611aa467ffffff,72,744,1120,0.6642857142857143,1,1,1.0
921,0,12,8611aa46fffffff,729,5252,8828,0.5949252378794744,16,16,1.0
922,0,12,8611aa4c7ffffff,466,5120,9037,0.5665596990151599,51,60,0.85
923,0,12,8611aa4cfffffff,847,7541,14216,0.5304586381541925,53,63,0.8412698412698413
924,0,12,8611aa4d7ffffff,89,793,1395,0.5684587813620071,15,16,0.9375
925,0,12,8611aa4dfffffff,508,3291,5786,0.5687867265814034,37,41,0.9024390243902439
926,0,12,8611aa4e7ffffff,319,1958,3593,0.5449485109935986,23,25,0.92
927,0,12,8611aa4efffffff,1041,10725,18456,0.581111833550065,182,192,0.9479166666666666
928,0,12,8611aa4f7ffffff,133,777,1164,0.6675257731958762,2,2,1.0
929,0,12,8611aa507ffffff,24,54,155,0.34838709677419355,1,1,1.0
930,0,12,8611aa50fffffff,29,156,425,0.36705882352941177,0,1,0.0
931,0,12,8611aa51fffffff,23,37,51,0.7254901960784313,1,1,1.0
932,0,12,8611aa567ffffff,8,65,127,0.5118110236220472,1,1,1.0
933,0,12,8611aa56fffffff,127,258,477,0.5408805031446541,0,1,0.0
934,0,12,8611aa607ffffff,934,5918,9945,0.5950729009552539,48,55,0.8727272727272727
935,0,12,8611aa617ffffff,1199,14431,23336,0.61840075419952,115,126,0.9126984126984127
936,0,12,8611aa61fffffff,711,6126,10624,0.5766189759036144,33,38,0.868421052631579
937,0,12,8611aa627ffffff,916,11266,18704,0.6023310521813516,91,97,0.9381443298969072
938,0,12,8611aa62fffffff,669,2341,3956,0.5917593528816987,4,5,0.8
939,0,12,8611aa637ffffff,1384,20310,32616,0.6227005150846211,205,219,0.9360730593607306
940,0,12,8611aa677ffffff,115,317,446,0.7107623318385651,0,0,0.0
941,0,12,8611aa687ffffff,983,4434,7360,0.602445652173913,40,40,1.0
942,0,12,8611aa68fffffff,141,704,1279,0.5504300234558248,13,13,1.0
943,0,12,8611aa697ffffff,617,3990,6454,0.6182212581344902,12,13,0.9230769230769231
944,0,12,8611aa6a7ffffff,1344,11330,20780,0.5452358036573628,104,112,0.9285714285714286
945,0,12,8611aa6afffffff,832,5560,9687,0.5739651078765355,34,35,0.9714285714285714
946,0,12,8611aa6b7ffffff,891,8919,15929,0.5599221545608638,105,115,0.9130434782608695
947,0,12,8611aa6cfffffff,10,64,84,0.7619047619047619,1,1,1.0
948,0,12,8611aa6dfffffff,100,402,814,0.49385749385749383,1,1,1.0
949,0,12,8611aa6efffffff,63,186,355,0.523943661971831,1,1,1.0
950,0,12,8611aa707ffffff,844,8994,15151,0.5936241832222295,111,118,0.940677966101695
951,0,12,8611aa70fffffff,883,8786,15566,0.5644353077219582,123,135,0.9111111111111111
952,0,12,8611aa717ffffff,1413,19687,33902,0.5807032033508348,139,154,0.9025974025974026
953,0,12,8611aa71fffffff,1373,14015,23383,0.5993670615404354,145,158,0.9177215189873418
954,0,12,8611aa727ffffff,774,6234,10664,0.5845836459114778,36,40,0.9
955,0,12,8611aa72fffffff,779,5137,9764,0.5261163457599345,21,22,0.9545454545454546
956,0,12,8611aa737ffffff,764,7118,11725,0.6070788912579957,60,67,0.8955223880597015
957,0,12,8611aa747ffffff,1,14,14,1.0,1,1,1.0
958,0,12,8611aa74fffffff,13,81,186,0.43548387096774194,1,1,1.0
959,0,12,8611aa757ffffff,538,3818,6835,0.5585954645208486,66,74,0.8918918918918919
960,0,12,8611aa767ffffff,84,550,844,0.6516587677725119,2,3,0.6666666666666666
961,0,12,8611aa777ffffff,342,688,1537,0.4476252439817827,2,2,1.0
962,0,12,8611aa787ffffff,1592,25062,41760,0.6001436781609195,166,182,0.9120879120879121
963,0,12,8611aa78fffffff,2324,40770,66954,0.6089255309615557,219,241,0.9087136929460581
964,0,12,8611aa797ffffff,1169,15256,27736,0.5500432650706663,129,138,0.9347826086956522
965,0,12,8611aa79fffffff,1263,9567,17735,0.539441781787426,79,87,0.9080459770114943
966,0,12,8611aa7a7ffffff,1383,22429,34811,0.6443078337307173,136,152,0.8947368421052632
967,0,12,8611aa7afffffff,2106,47591,65930,0.7218413468830578,229,264,0.8674242424242424
968,0,12,8611aa7b7ffffff,963,14304,24226,0.5904400231156609,175,183,0.9562841530054644
969,0,13,861181a47ffffff,15,38,217,0.17511520737327188,3,3,1.0
970,0,13,861181a4fffffff,84,708,1272,0.5566037735849056,1,1,1.0
971,0,13,861181a57ffffff,10,44,157,0.2802547770700637,1,1,1.0
972,0,13,861181a67ffffff,16,48,95,0.5052631578947369,1,2,0.5
973,0,13,861181a6fffffff,191,1555,2565,0.6062378167641326,7,8,0.875
974,0,13,861181b0fffffff,190,528,1136,0.4647887323943662,3,3,1.0
975,0,13,861181b2fffffff,154,1221,2444,0.49959083469721766,10,10,1.0
976,0,13,861181b47ffffff,649,3247,6323,0.5135220623121936,13,16,0.8125
977,0,13,861181b4fffffff,685,3457,8906,0.3881652818324725,21,23,0.9130434782608695
978,0,13,861181b5fffffff,10,35,41,0.8536585365853658,1,1,1.0
979,0,13,861181b67ffffff,1140,11093,21503,0.5158815049062921,80,87,0.9195402298850575
980,0,13,861181b6fffffff,835,7537,14142,0.5329514920096168,71,76,0.9342105263157895
981,0,13,861181b77ffffff,370,2512,4654,0.5397507520412549,19,22,0.8636363636363636
982,0,13,86118cd27ffffff,31,187,348,0.5373563218390804,2,2,1.0
983,0,13,8611aa09fffffff,164,1847,2992,0.6173128342245989,34,35,0.9714285714285714
984,0,13,8611aa0e7ffffff,37,124,206,0.6019417475728155,1,1,1.0
985,0,13,8611aa197ffffff,86,662,1202,0.5507487520798668,6,6,1.0
986,0,13,8611aa397ffffff,68,60,118,0.5084745762711864,1,1,1.0
987,0,13,8611aa40fffffff,67,243,674,0.36053412462908013,2,2,1.0
988,0,13,8611aa437ffffff,66,72,174,0.41379310344827586,0,1,0.0
989,0,13,8611aa447ffffff,693,3895,7357,0.5294277558787549,21,22,0.9545454545454546
990,0,13,8611aa44fffffff,674,5958,10628,0.5605946556266466,59,62,0.9516129032258065
991,0,13,8611aa457ffffff,222,1828,3681,0.49660418364574843,22,23,0.9565217391304348
992,0,13,8611aa45fffffff,1193,10605,23003,0.46102682258835803,235,239,0.9832635983263598
993,0,13,8611aa467ffffff,74,520,902,0.5764966740576497,1,1,1.0
994,0,13,8611aa46fffffff,655,4452,7233,0.6155122355868934,12,12,1.0
995,0,13,8611aa4c7ffffff,423,4192,8060,0.5200992555831265,44,52,0.8461538461538461
996,0,13,8611aa4cfffffff,817,6207,13797,0.44988040878451835,67,72,0.9305555555555556
